5.395916254504121151e-05,1.261621536077501591e-05,9.580162056949948071e-06,2.395413960949256059e-05,6.345570140951371264e-03,6.903760045088211373e-06,1.160740085435423387e-04,2.340999613250446430e-05,3.155637265851801198e-06,2.324897237326485040e-06,6.886352896630602708e-05,1.111369528071289303e-01,2.382779550178556932e-05,9.352771375249832467e-04,1.423715166617572338e-05,5.205256573961090878e-05,7.666502892948689714e-06,2.636102935455093911e-05,2.175572032647464017e-04,3.013503091798153217e-05,6.382103856100035128e-05,1.432998862135877009e-03,1.527570141831737814e-05,1.543052229531033889e-06,1.250967444218125414e-06,8.092216850609850137e-05,1.008773093779968030e-05,5.076048983757305581e-06,3.591618640891461680e-05,1.354085464729588358e-05,3.221404290972515669e-06,6.607917485567751450e-06,3.752729263781031334e-06,5.089120056968921012e-06,4.098689638794237523e-06,6.907116463189387686e-06,7.502693879612705539e-05,1.987535387093393097e-05,8.303953394811913616e-04,2.612752911768207476e-05,8.450251070508766075e-06,7.908277948713600058e-06,3.720847194404740197e-06,4.210913617556347701e-06,3.050971876759538484e-05,1.393866254985147695e-04,6.236157862266525202e-06,1.168441530189699838e-05,6.116957692036497268e-06,2.711640081909582548e-05
3.717972375092552795e-02,2.534611904482942379e-01,5.312256827855209307e-02,2.013457749224561652e-02,8.849943780630359358e-02,1.163291146483614730e-01,6.816158251491163944e-02,3.019339931006578479e-02,6.148237711628406349e-02,1.291602674328178740e-02,1.387675852237149621e-01,4.734384897585244834e-02,6.283873340175340216e-02,3.508765274826506492e-02,4.965392400899128894e-02,5.341190632045796083e-02,1.512670378990383369e-01,1.714479396447448623e-01,3.520668759053006691e-01,1.944802258804449735e-01,1.333552143159427439e-01,1.411324499652881481e-01,9.349406938782410526e-03,8.674708813008039088e-02,3.871688347721716911e-02,4.094540501785712966e-02,6.203445575320808841e-02,2.408750246819146151e-02,7.133868813104354833e-02,4.076768167812925420e-02,1.211266191558075661e-01,1.846143937575078775e-01,5.238676070967070858e-02,3.783823190300636963e-01,2.483660449888393795e-01,3.547011465288182203e-02,7.369796919720043860e-02,6.557114610585414172e-02,6.550897783935270835e-02,1.140974739580804670e-01,1.778521195405035060e-01,4.071254580932307660e-02,8.119546430581218305e-03,9.462364254758513782e-02,8.666259913651915003e-02,6.866959984064106848e-02,1.280957626029654295e-01,2.605184167404493364e-02,1.074979189045624922e-01,1.752615172912817473e-02
4.296498873336247748e-02,3.807597032541297499e-02,4.196929376742943724e-02,8.155440984937795124e-02,3.705729011714015836e-02,7.594185322985480546e-02,3.032527748478003674e-02,4.164525239007531993e-02,8.089872521102939307e-02,1.743650805471117990e-02,7.587055959831333352e-02,2.112720206614479568e-02,2.291761380773860157e-02,1.581874096773020627e-02,1.103981164779953561e-01,3.193392059609576061e-02,1.819431020687044612e-02,3.007175176186033944e-02,7.602152316136634447e-02,2.921499684056556856e-02,8.454322351446591499e-02,1.152018017390795540e-02,2.800868146089110361e-02,7.108921110437477209e-02,1.920185926881546601e-01,4.449635920057497945e-02,9.907059619419021634e-02,1.391325903921511106e-02,5.254863999070619185e-02,1.468168076375823139e-01,1.028454609439464519e-02,1.871222434193556619e-02,9.431950353805759746e-02,5.986036102456809144e-02,1.188637219474236728e-02,6.913515725582412841e-02,1.026060213629714640e-01,1.773828045423992555e-02,2.103101299118071560e-02,7.196580749510958497e-02,4.225915721065297975e-02,4.992911076920415053e-02,3.511089506920764269e-02,6.233683404258676813e-02,3.596632480174964674e-02,1.904780676639932294e-02,3.090601509694058946e-02,1.930050610523893415e-02,4.719782891981325057e-02,5.932616952408460709e-02
4.876808549832699347e-02,1.994894009398553644e-02,5.627361152138510292e-02,1.200765568684496534e-02,1.056687889014425452e-01,2.448229513103386198e-02,4.370084143476795496e-02,9.497794359342895398e-02,3.497905716654802627e-02,1.471602594227669827e-02,1.540256317359597199e-02,4.201273860703817059e-02,5.979098316652652068e-02,1.608963734878274612e-02,1.493632215911739301e-02,1.589877527707937374e-02,1.272948210259851852e-02,2.252471510972030647e-02,1.426431918399296769e-02,1.746789625236792182e-02,2.456140427597933856e-02,1.321540166431883941e-02,1.679605109900754456e-02,5.310279842404912881e-02,1.480838616487972423e-02,3.102513492688723645e-02,4.130393667008426528e-02,1.039395735700035656e-01,4.750918198524636121e-02,3.222161429830130291e-02,2.256030862382349400e-02,2.213073876326583991e-02,2.544252863720905186e-02,3.699608469681368861e-02,4.585778931515170631e-02,5.657881685142766154e-02,4.634916371794557677e-02,2.112997277524707174e-02,4.171840581441483425e-02,6.091901181915263669e-02,1.388370176487365576e-02,1.427375061128147507e-02,2.997747538900812081e-02,2.260636562134425362e-02,2.154949221116692765e-02,1.694149475685368875e-02,1.770572028742196588e-02,2.410696311488137733e-02,1.144774921616129731e-01,2.304236636614585831e-02
1.586494972189135544e-02,1.992919180096287476e-02,2.452613141930053489e-02,1.925990570137507338e-02,1.815406732367468023e-02,3.269159835269799114e-02,1.936135908853101745e-02,1.816549070439320637e-02,1.626666482405126138e-02,2.307070317667623063e-02,3.538781612403975319e-02,2.561576954360184760e-02,2.002919399738844683e-02,2.345950519044825988e-02,2.238051256547778783e-02,2.035748093731637107e-02,1.227051610730311472e-02,6.336725990621484839e-02,2.127140630495785723e-02,1.767985481447957238e-02,2.093903977412000725e-02,2.060090385496874885e-02,2.965109198140606500e-02,8.294581961872359022e-02,1.885435026554675361e-02,1.427081321904699433e-02,1.650296653352134602e-02,1.744249420868062075e-02,2.288510679879610793e-02,1.807770658791820612e-02,2.184132858990562101e-02,1.956379222935946890e-02,1.405262032309234285e-02,1.229739425195359830e-02,1.685354608044208058e-02,2.359229247887934672e-02,2.468894518508429198e-02,1.621488257514716244e-02,1.535061596960814179e-02,5.588610665034517144e-02,1.687456937033111892e-02,1.660009039662648997e-02,1.755823683485132486e-02,2.335320045854824209e-02,2.421761625584462410e-02,1.720743574852109936e-02,1.637611254979609576e-02,1.287436920306568242e-02,2.565962496583979943e-02,4.932377093417310288e-02
1.475916757240210500e-02,1.844935266339725946e-02,1.706547656464575333e-02,2.398207119013356231e-02,3.202522480769778163e-02,1.828911793724940713e-02,1.441295560824823983e-02,1.551032870886652829e-02,1.447655058798986982e-02,1.503280903150166874e-02,2.118470015679382867e-02,1.914943792128390859e-02,4.329484579580573922e-02,1.581469492745464153e-02,1.588981902448673156e-02,1.510285507826520171e-02,2.359347927611636642e-02,1.878370997634658951e-02,1.467346223204438194e-02,1.693689684289489267e-02,1.654088897737579153e-02,6.385285726874589951e-02,1.785440739339367797e-02,2.090472923637951702e-02,2.958509539607180605e-02,1.644043477186076657e-02,1.789706757630060360e-02,1.615680425239754067e-02,1.795517153425182227e-02,1.728417210066182999e-02,1.731724076212986727e-02,1.664625350238587223e-02,2.008072945346263405e-02,4.712735608402367216e-02,1.856747686646292861e-02,1.511770908414482306e-02,1.626737532330964700e-02,1.533637372253808355e-02,2.581300744886076692e-02,1.205671100913718527e-02,2.253740714085973249e-02,1.430557259424205391e-02,1.828458126187266705e-02,2.589309846581171887e-02,1.469975556510427425e-02,4.246019351555456456e-02,1.687305832643348422e-02,1.275705287935011839e-02,2.511688942862781368e-02,1.871284346803771259e-02
1.419422976478716160e-02,1.966354097949998825e-02,1.817043625107693516e-02,1.493351829454087759e-02,2.085453584389837522e-02,1.881388332346988282e-02,1.345298164381770502e-02,1.156894717848813009e-02,1.608705616473500230e-02,1.494781187133732529e-02,1.262664622625919546e-02,1.659481673354170142e-02,1.665772591910045716e-02,1.675090104182233239e-02,1.789929344754878637e-02,1.528614513948583706e-02,1.606651391419410685e-02,1.213573760515530842e-02,1.541080680594759424e-02,2.046588879859574661e-02,1.452494120306229222e-02,1.420964574647489917e-02,1.566236820780059213e-02,1.673927777159385163e-02,1.761825687114346173e-02,1.531174157570425014e-02,1.700594345714058833e-02,2.109934426208261854e-02,1.394900039912645197e-02,1.775474157850248647e-02,1.912033643305052072e-02,1.650722479217654054e-02,1.553438594920942585e-02,2.017352767967115976e-02,1.545682807113040597e-02,1.700591559365445538e-02,1.726584491145300576e-02,1.689205436421792675e-02,2.243178678410159832e-02,1.586074281930547822e-02,1.230104059369935103e-02,1.854552800773187279e-02,1.954676567678187774e-02,2.400268984777122541e-02,1.819785197525216128e-02,1.415154406163828330e-02,2.121043959741840748e-02,1.467926844377312121e-02,1.363737691970118814e-02,1.477444984341850023e-02
1.459822715013276220e-02,1.390103901614238649e-02,1.859236137049303031e-02,1.350648848707940684e-02,1.119933821933422752e-02,1.721969348347406406e-02,2.126102665415749438e-02,1.468983026449064561e-02,1.498686841756424921e-02,1.300189401919931743e-02,1.615125404805146936e-02,1.125359549311544770e-02,1.530351560149636331e-02,1.299322052858120635e-02,1.421631202137200317e-02,1.391816488807310313e-02,1.746880052847109982e-02,1.635965415877287110e-02,1.777115566389496013e-02,2.101342587973991510e-02,1.526986273652421178e-02,1.421296663577408838e-02,1.828387250935526939e-02,1.643468015080647507e-02,1.888524476606327079e-02,1.668642599142116864e-02,1.619728278692730145e-02,1.535323702536554001e-02,1.665272564473706599e-02,1.500038332904730411e-02,1.654737791373458305e-02,2.238355161533256421e-02,1.849197280880577818e-02,1.573696104673934226e-02,1.599394360337797263e-02,1.482799242478833636e-02,1.695856305069553399e-02,1.668714116242956194e-02,1.666651721708772502e-02,1.800750963946134639e-02,1.540852330471714250e-02,1.711144598649699464e-02,1.308022134370399533e-02,1.469318715349437858e-02,1.311061897017882366e-02,1.657516746549595951e-02,2.328154497305769122e-02,1.655308917426334681e-02,1.571917734344132137e-02,1.366821930208629750e-02
1.123656686213329522e-02,1.177794625611707641e-02,1.705211629145361729e-02,1.414515198674202827e-02,1.422148470663006301e-02,1.710127491616377296e-02,1.536457785313061035e-02,1.670892362346310459e-02,1.356096688160331361e-02,1.562378215290903191e-02,1.778365258969325999e-02,1.556389434859183421e-02,1.510496867790245279e-02,1.522101714830984172e-02,1.581545183633162668e-02,1.947048316525742256e-02,1.469950700261485506e-02,2.041405717489168034e-02,1.672501795209431485e-02,1.645766435338790259e-02,1.312906442732613733e-02,1.629961242453680306e-02,1.238932950377710958e-02,1.554318771871042969e-02,1.403328523428909111e-02,1.533091022343735857e-02,1.578199214156450481e-02,1.605533297338583576e-02,1.302290432794418404e-02,1.533703266524961972e-02,1.431034130213335205e-02,1.131713585472894981e-02,1.437448080111570527e-02,1.404856724090710295e-02,1.421780340869129716e-02,1.950767702904090961e-02,1.537159122825730410e-02,1.598975195624604065e-02,1.497734760570914279e-02,1.340221148841264087e-02,1.390610529398429371e-02,1.176086763227935338e-02,1.301375844903936672e-02,1.197837199129839908e-02,1.599532715164482879e-02,1.645578567321181324e-02,1.395588738065552462e-02,1.379225762239507172e-02,1.225881389035938032e-02,1.245167014703974818e-02
1.455814287893317585e-02,1.368411175183393419e-02,1.237239737613622312e-02,1.665496909367398734e-02,1.389987347066005095e-02,1.241666852176601631e-02,1.452699227790829779e-02,1.499611444056308390e-02,1.589348671338791652e-02,1.461704248940495429e-02,1.703255470471154095e-02,1.453659934457539500e-02,1.468554670436572271e-02,1.489552142440489328e-02,9.934114692224414039e-03,1.438959960357889638e-02,1.680195784246646395e-02,1.127008926491241542e-02,1.357925093168145698e-02,1.329859934431574034e-02,1.150027166101597748e-02,1.516375112192236939e-02,1.295954619328644301e-02,1.684122263667414687e-02,1.171031419580208927e-02,1.436278840372799855e-02,1.653032473379402109e-02,1.275238440956752602e-02,1.105226652951260199e-02,1.360081643563194886e-02,1.184626746439841963e-02,1.544799392821828016e-02,1.094685934875217447e-02,1.105197336820352809e-02,1.275750907448198503e-02,1.337796638505396596e-02,1.298810030794915298e-02,1.526747107224522317e-02,1.457271164660564784e-02,1.610026850843030224e-02,1.294500625521716707e-02,1.601781754156907100e-02,1.645052873413963695e-02,1.210699266139245514e-02,1.205390895407639808e-02,1.752137979716881025e-02,1.406055595260199617e-02,1.518756576733327167e-02,1.567409126475057327e-02,1.240419508287495670e-02
