1.164933852793453850e-02,5.041953600442386496e-02,1.700247504383434194e-02,7.861158296029631398e-03,2.531726593664598846e-02,1.647053525360937104e-02,1.047166879786263008e-02,2.396239050006214455e-02,1.350780903276930373e-02,1.943057334404190220e-02,8.217417542109189954e-02,2.437378688406977370e-02,1.506279201076319435e-02,1.012237174861680966e-01,1.488160435705257467e-02,1.390233156550863339e-02,1.335304288282024819e-02,2.572178919769672889e-02,2.215957081883155114e-02,1.361916893548976819e-02,2.146899358494594803e-02,1.373532731099233288e-02,1.954691571079823428e-02,1.294524707668669172e-01,1.214856496806069122e-02,1.561755087789802078e-02,5.773183390130665754e-02,2.478473067647053371e-02,7.049059564471965578e-02,1.772489662514330211e-02,1.637267692267274644e-02,1.253604507848962192e-02,1.608610437398501694e-02,7.212412183938628207e-02,1.927764930941958457e-02,7.860297084309758597e-02,1.402800659318347715e-02,1.711203622689302581e-02,2.061015443195732960e-02,8.186249984217364162e-02,2.351109292667196565e-02,1.986484013966949638e-02,1.829307049611150413e-02,3.244484447263627086e-02,1.893627401276255437e-02,1.751087944298544349e-02,1.349385124778570109e-02,1.925591298689917699e-02,1.703769144615871131e-02,2.368070723321081747e-02,1.152094763167697301e-02,2.269529444412861016e-02,1.427968713154298581e-02,1.421255887468072729e-02,2.818931404068288765e-02,1.440061584383701791e-02,1.242177077611474230e-02,9.911479000984770374e-03,9.182011470030838896e-02,6.452675266050017511e-02,1.853830602736696032e-02,1.434659123707127289e-02,1.282314222097880388e-02,6.634057673232510166e-02,6.188547059662011240e-02,1.295272940963127471e-02,1.878319340252372627e-02,1.590043440922054782e-02,2.602120925336661589e-02,3.697333714725233034e-02,2.232438462679748811e-02,9.316143788003203308e-02,1.769456855540903553e-02,2.067605161106961242e-02,2.377027768502410279e-02,8.812813159819556097e-02,9.942727878174842035e-03,1.540671256818914973e-02,1.914292473101143754e-02,9.263886873381603493e-02,1.390240552932383786e-02,1.367492830939816967e-02,1.392773016961688058e-02,8.095505710380979103e-03,9.053691726060467126e-02,9.703560685407917885e-03,1.615480169398640989e-02,1.064150655551768763e-02,1.498822272529149943e-02,2.771736883619805442e-02,1.449636028399262089e-02,5.502320962980722374e-02,1.442062501410171053e-02,1.593882757717706225e-02,1.559498813277322878e-02,1.048369702921460832e-02,1.846072864546324799e-02,1.541650164836092657e-02,2.019911732934956405e-02,1.958566230675013245e-02
1.314037763822494334e-02,1.010011204696680855e-02,1.815484423548890253e-02,9.658661966515992570e-02,1.168519436297091665e-02,2.653037696003006027e-02,1.621173473021645869e-02,1.859761378615344338e-02,1.859812924271501272e-02,1.192111078621192928e-02,1.677907216792431933e-02,1.236061076299964714e-02,1.335147472004271675e-02,1.836813756616942003e-02,8.266800234954856108e-02,1.746144589184083634e-02,1.986343697477626485e-02,1.451658231123898260e-02,1.426737754944843242e-02,1.762334288061926865e-02,1.514993767978442540e-02,1.443239631554351851e-02,8.945765953866477438e-02,1.664595019110493707e-02,1.226434357314948494e-02,1.518747588459886527e-02,2.125140898036379303e-02,1.596954057521200385e-02,1.344677156692868601e-02,1.926685171969425708e-02,1.666279469266322352e-02,1.012766430215625846e-01,8.222839719480626308e-02,1.655515308360869242e-02,1.203358416893838059e-02,1.285806743363085251e-02,1.279259298052601822e-02,1.001910897304634784e-01,3.920735568053099196e-02,2.039443197765504825e-02,2.283554318975137415e-02,1.384255385271800087e-02,1.590719936927214445e-02,8.945789825803743961e-03,1.968459011901817907e-02,1.723518889838911855e-02,9.834148087467807497e-02,9.829958777288018423e-03,8.904356955283486419e-02,1.324788841940246001e-02,1.265147371274185500e-02,1.317976693157200604e-02,1.703393063870372454e-02,2.175581226286539896e-02,9.532361158639426901e-02,1.513240131049434917e-02,7.649739806052018032e-02,1.534378924748416341e-02,1.288473694755484962e-02,1.229809054654215639e-02,1.315193437675981902e-01,1.604083198000403124e-02,2.528907396534215909e-02,1.343666359995894684e-02,1.213976672469956747e-02,6.178138724367117363e-02,7.712054579348640027e-02,2.086580904683477816e-02,1.634939920979436995e-02,1.849381667549514566e-02,1.834998080241745030e-02,1.100031575367155408e-02,1.554233731942358115e-02,1.018638062819463529e-02,2.158505863951450110e-02,3.218662513873114112e-02,1.002382711222355172e-01,2.832451707634137117e-02,1.916179065960414013e-02,8.701183894117077433e-02,1.161282548479594320e-02,2.250065851065695052e-02,1.692739251104002571e-02,9.458596573541505625e-02,2.736695870794012345e-02,9.285543912140378775e-02,1.402783147056054815e-02,8.206964461886545603e-02,1.318548985285704529e-02,2.192406691971303390e-02,1.532559445472509926e-02,9.976766666374649317e-02,1.110978004679417930e-02,7.288832324755904757e-02,1.298417229921630667e-02,8.961917034335414867e-02,8.753771252796260088e-03,9.487145598392145510e-03,1.198158842361789905e-02,1.558647213083720617e-02
1.038226173778543787e-01,1.545273181809621137e-02,1.883745414285601522e-02,2.099666069766017995e-02,1.187699824636236495e-01,1.296642665765597620e-02,1.352063469124753503e-02,1.891427422148625470e-02,1.195863486041291550e-02,1.582780966262959180e-02,1.780344975060742935e-02,1.095727117232585777e-02,1.834154338042532500e-02,9.368532142049235817e-03,2.884945227062089834e-02,1.945142025244478781e-02,1.128487093503634797e-01,2.255965525551726844e-02,1.480513867090483063e-02,1.173612021226970448e-02,2.468320409201675905e-02,1.358622785843828853e-02,1.562545998833361066e-02,1.245264577801501529e-02,1.491147308969755815e-02,7.238758558082612760e-02,1.463146100098491331e-01,1.953093534207975268e-02,2.308723369832263797e-02,2.143612934421498459e-02,1.765940398253534882e-02,1.720825596352655931e-02,1.681749362642219817e-02,3.365755307715932731e-02,2.363123615418513124e-01,2.069642183439373423e-02,1.419869854694947274e-02,1.281675739115810571e-02,2.240842334827338952e-02,1.129836381413039728e-02,2.278164386596026256e-02,1.742226910243669519e-02,1.012685224911640154e-02,2.329308599791245216e-02,1.353381590706188506e-02,9.294960461640340565e-02,1.155232494984123441e-02,9.321053825300894269e-02,1.145764245259719635e-02,1.941835499421322442e-02,1.771230750199943166e-02,1.497978015722814873e-02,1.437319389444762473e-02,1.850526865856623460e-02,1.078262600862689609e-02,1.095927131202927181e-02,1.764773956939679964e-02,8.691292723951735133e-02,2.637312603978369391e-02,3.212661979284026081e-02,1.447215459901157394e-02,1.510992864048983815e-02,1.456176243459698580e-02,1.733298602583599468e-02,1.588514479670642687e-02,2.319898170720825770e-02,2.464639854400417843e-02,1.961159263656276838e-02,1.463367772771780213e-02,1.785120316444880131e-02,2.016128621273138855e-02,7.947066166054507497e-02,1.602720779869445250e-02,2.144555168726879762e-02,1.911681921041721507e-02,9.444387186867160555e-02,1.331422030688559910e-01,1.876267766584892999e-02,1.487354753905813926e-02,1.918805612447397474e-02,2.387117739604604702e-02,1.614225277907022776e-02,1.752423789562733425e-02,2.038603600116092526e-02,1.986640349032191971e-02,1.960813143932812336e-02,2.498792345332742637e-02,1.906529834676526369e-02,1.415882527606471264e-02,6.625692431717340736e-02,1.111976582628809197e-02,1.473985780162793448e-02,9.545459861345070851e-03,2.602258783658354530e-02,1.032266060949564579e-02,2.056352356100880560e-02,2.685354181268120172e-02,2.020367706907069683e-02,1.234796018444780409e-02,7.243050071006533475e-02
7.700908651595185506e-02,2.556730593614189168e-02,7.201461988583181262e-02,2.180315012464855220e-02,1.933630980742343311e-02,1.615435272251307952e-01,1.037982207513642521e-02,1.636032712476284678e-02,6.878358985756946598e-02,2.007331796786400446e-02,8.611059707362135607e-02,1.826989255153268002e-02,8.859561604550615643e-02,1.472527134992957475e-02,1.758005615195818924e-02,1.383307079113658133e-01,2.538707801742346240e-02,1.527187877501636447e-02,2.439514551069083340e-02,1.547346064495683758e-02,1.432180562431706675e-02,1.538574018937002505e-02,1.094160196211250470e-02,2.379927778458448481e-02,1.319293956648831881e-02,1.750524630136197912e-02,1.390415033048936905e-02,1.349169477538955941e-01,1.938607099128322048e-02,7.923680761739929079e-02,2.139546775118066763e-02,2.011992389896702718e-02,2.094228071228441609e-02,1.824405200221290366e-02,1.465849887216847010e-02,2.716820352191220977e-02,1.691988099009562874e-02,1.221002864865843029e-02,1.534143116625981233e-02,1.721071147537728621e-02,8.884662704139760156e-03,2.119210779569362726e-02,2.051941416706918112e-02,1.874019127718276265e-02,1.199159762784755834e-01,2.278394186196979962e-02,1.116005052357784376e-02,1.058330051943417657e-02,2.411077743782288202e-02,1.009014506587455236e-02,1.102407297189136881e-02,2.449847972065524390e-02,1.756655547510350621e-02,9.001787460166985055e-03,1.847260726870649655e-02,1.727960621864192692e-02,1.770670309438923326e-02,1.245851489204744533e-01,2.067889875663564761e-02,1.133682459997927688e-02,1.515385098254669501e-02,9.979900625969784222e-02,1.050603076849146791e-02,1.726984246068269738e-02,2.959763436910861981e-02,1.227319006687222630e-01,1.659198853941466767e-02,1.772237816003350078e-02,9.943334489971938916e-02,3.486100072650245157e-02,2.010106069364120049e-02,2.249181655512689018e-02,2.168186021114225717e-02,3.027104332843215395e-02,2.038197296800662445e-02,1.361345695699336944e-02,3.022094672460394135e-02,8.661709900770074577e-02,7.257317540045372939e-02,1.848561480088011313e-02,6.931403767726258824e-02,1.049062662380207678e-01,3.615669960835664332e-02,8.943784755550041043e-02,2.693070387559780288e-02,1.276316536791952463e-02,7.709949599623094896e-02,2.718184753258583511e-02,2.462851058352739236e-02,1.280846339201478779e-02,1.738191117844156003e-02,2.352141321216620617e-02,1.909576157139124611e-02,8.674074373577746189e-02,2.511720473985648225e-02,2.226945655214600597e-02,1.024044515043889825e-01,1.488063369664289690e-02,3.136739345433030984e-02,1.620743707511720574e-02
1.250434199236217028e-02,8.505771849625763659e-02,1.547267335954169154e-01,1.335398487755592827e-02,2.891588831303927923e-02,1.212162286122476090e-01,1.115075633982731684e-01,6.548616340631080446e-02,1.395847912834033248e-02,1.749250319472462623e-01,2.651813242381546865e-02,9.126048555468210810e-02,2.730599733916720326e-02,9.525520774365410503e-02,1.055782086092837829e-01,1.272627192552719388e-02,8.368884860904270140e-02,1.358643162923786618e-02,1.372671410334556363e-01,1.752292337480793744e-02,3.747250691014265833e-02,9.402509675448252058e-02,1.797363518809834068e-02,1.863542069739083928e-02,1.388068629755608886e-02,2.870863649320028535e-02,1.853159701797595788e-02,6.856814057306434562e-02,1.535897342802248350e-02,1.200427835044587214e-02,1.242660386052487492e-02,6.818073642677026369e-02,1.311267701117313327e-02,1.498337814265698377e-02,1.663372478401959828e-02,4.152472984864963995e-02,2.448831115278188308e-02,1.764942459647069750e-01,6.707704188190580230e-02,2.524039337665578628e-02,1.385715561854266101e-02,9.164400009059188446e-02,9.207819780284809408e-02,6.082509146649389686e-02,1.759277755820238057e-02,2.199266183367350885e-02,2.225420189842234470e-02,2.439644657591134858e-02,2.894430019474557303e-02,7.378217853055558939e-02,3.157728892438348839e-02,2.686998422729330524e-02,2.388415338247289743e-01,3.315236836147836957e-02,1.191084702378521210e-02,1.516273926292387858e-02,1.986429550471137950e-01,7.755014531464732297e-02,1.904074476699991331e-02,3.714076638151411758e-02,1.373930900746062403e-02,5.761087922819135843e-02,1.629098207515145350e-02,7.636949725620510721e-02,2.494568883365215137e-02,1.629158238989607960e-02,1.649506914853797815e-02,2.668803400293199082e-02,1.609149777571969656e-02,1.748752203408846656e-02,8.456296513737121545e-02,7.748237492363710399e-02,3.197506148759046707e-02,1.122092287355223525e-02,1.627073325484264602e-02,2.200865113385544122e-02,1.273985290871083864e-02,2.107486366190615759e-02,1.617078593578685428e-02,1.025895064662689510e-01,1.600763894149460909e-02,1.733929707897476080e-02,1.338240418332311762e-02,2.192935167164713345e-02,9.951726246525044450e-03,2.555282772353087081e-02,2.445999716055630852e-02,8.877373153577751419e-02,2.351105434580202241e-02,9.757298408184034155e-02,2.989712029707923893e-02,9.829188685190444474e-02,2.992539613597533857e-02,1.131991932766511152e-02,1.214000537822559726e-02,9.711292961460582865e-03,1.468332228191848374e-02,1.563568101600430749e-02,1.515825698735655085e-02,1.053699146732994113e-02
1.338160442151803062e-02,5.321984860419391034e-02,1.620436856822813493e-02,2.220220756439895624e-02,1.845534021565827659e-02,2.388648583746542237e-02,1.992717090211985551e-02,2.027027331646957808e-02,1.740529709240329348e-02,1.489117317971859825e-02,1.335817069866252968e-02,1.701639507024440418e-02,1.079990641830556874e-02,6.665201614710597466e-02,4.411302637904396251e-02,7.084875680707947154e-02,1.552688827712202062e-02,1.586228162896325886e-02,9.490464407907076017e-02,6.509784794949809161e-02,7.524299384283514303e-02,1.550459322854573496e-02,1.610891099856118225e-02,8.625187417278250279e-02,1.093127360264409820e-01,7.601547947325197618e-02,1.610650559524136674e-02,2.393079391492598101e-02,1.066129499508241818e-01,1.935440981347513745e-02,1.154606641347865302e-02,7.761854816419055947e-02,9.485977329854299034e-02,6.324676596843774312e-02,7.924220933076853157e-02,7.474365238176261528e-02,9.293003324920359742e-02,1.990637416852177044e-02,1.823725107335456841e-02,2.743465076694312499e-02,1.461044334713162141e-01,2.588161277309257782e-02,1.800860065453279563e-02,1.699773954355928915e-02,1.136374990700660531e-01,2.109578503022013080e-02,2.371741371166600706e-02,2.085866367290141812e-02,2.564697479350309603e-02,1.468489715555842956e-02,1.638680285823711225e-02,1.004658397132415781e-02,9.824216467211214360e-03,1.711793790091354350e-01,1.904509921372158493e-02,2.014458286376755169e-02,1.045719886184586223e-01,1.428492500014808854e-02,8.419464281205116252e-02,7.689562451131888576e-02,1.017054683118473121e-02,1.516722436181930367e-01,1.441133857720708691e-02,7.273146093016057134e-02,7.327591955798427870e-02,4.132903938610935080e-02,1.098560140080019759e-01,1.609396927767144103e-02,5.446262448834045256e-02,1.642453282834386089e-02,3.656866268315111523e-01,1.804282518499598573e-02,2.087506744427774508e-01,9.451505692297781924e-02,1.784569877922944497e-02,9.392960794936762448e-02,1.455514467855762925e-02,1.600363669910379386e-02,1.469388568057885917e-02,2.199989286278695305e-02,3.796588276286644303e-01,6.106813124567241069e-02,1.227687081076918665e-02,9.029109651603228759e-02,1.782653026165847976e-02,7.840584108475901273e-03,1.617731179069791317e-02,1.515259041137460329e-02,2.814967463630853664e-02,2.228403441287192185e-02,9.404255528259450325e-02,1.868897551562025833e-02,8.309189118865367013e-03,1.296847726156672154e-01,2.020594284357934631e-02,1.433158424575133039e-02,2.568653522758345548e-02,1.346107973172057728e-02,1.043396650555516655e-02,5.658474967870163325e-02
1.324411600764575231e-02,1.787651218825695235e-02,1.419022970721211911e-02,1.552994110425074022e-02,8.166942150097833419e-02,1.198388328566339991e-02,1.189614532820485945e-02,7.836603964485386320e-02,2.032670248297093613e-02,2.140944142057750813e-02,8.816552183477488480e-02,1.992628343451363984e-02,1.054100830736448557e-02,2.186282493255192749e-02,6.382158873388041331e-02,4.764883248049459064e-02,6.956482114799404648e-02,2.117404776954358997e-02,2.332114291595617506e-02,2.163027257208664095e-02,2.155556137414651671e-02,1.445208561687548639e-02,1.688427019553055339e-02,1.778706415192507842e-02,2.136615159243759540e-02,8.953553214752693612e-02,1.175888319675619763e-02,1.666982376348031397e-02,1.460059950208102489e-02,1.136161712227468264e-02,1.011656351636394668e-01,2.092768048485782462e-02,9.825740885761245769e-02,2.124587438676612747e-02,1.132737596808545827e-01,9.857582161273688998e-03,8.777575756329381029e-02,7.658100002133305662e-02,6.942340297343542466e-02,2.127783894965127112e-02,2.645344492444555787e-02,1.174651229706693070e-02,1.192811622677825666e-02,1.449894694975019382e-02,1.363982170845839774e-02,2.785577326198526021e-02,9.679809504082944813e-03,1.816896618574549704e-02,1.753087847460766541e-02,1.434504956446697350e-02,1.513768360879359613e-02,1.626970090197579766e-02,2.115340282477262135e-01,1.031134488773051937e-02,9.487443643796146520e-02,3.768861143631639654e-02,1.313476338588470335e-02,1.160729799164880449e-01,1.272738973240330682e-02,1.746368911541808580e-02,1.411363770511911767e-02,1.964957798318150983e-02,1.030254792392216318e-02,1.823564808460425082e-02,1.536825112917358446e-02,1.589608636197731989e-02,1.139095822110662050e-02,1.555090005797368086e-02,2.133118055655350634e-02,2.171079437241289420e-02,1.505297407448485947e-01,1.836400978145506513e-01,9.667442045651372662e-02,2.226050302707779580e-02,9.843443690980360761e-02,1.794056104925509029e-02,5.515435389561377383e-02,1.234008320046606905e-02,1.415574203023964132e-02,7.142680820308650036e-02,1.282539081091454806e-02,6.762213656422212671e-02,3.132949420140436758e-01,6.881384494985794131e-02,1.004345821934374272e-02,1.457535579607625691e-02,1.832493356886613634e-02,1.846987049067590897e-02,8.204387629398075810e-03,7.852863964595493962e-02,1.258099514891542793e-02,2.692544880891413472e-02,4.081954244545498572e-02,1.102122530683222884e-02,1.537201258469687859e-02,1.536988619754190988e-01,2.636064711860228171e-02,1.330879111681900206e-01,3.517350662762024904e-01,1.983743351255850759e-02
9.668848306051552877e-02,7.508347187709834940e-03,1.464573180202722799e-02,1.750292968656629033e-02,2.048971818661196945e-02,1.411368801017967405e-02,2.581605926740830614e-02,1.647905371196777338e-02,1.629263290018294688e-02,1.697541635393963119e-02,1.189579799652782655e-01,1.992286833909748603e-02,1.596896931500462261e-02,6.307090540462763351e-02,1.935287141386708015e-02,2.107714507685987462e-02,2.118873897400050110e-01,6.634151660770948311e-02,1.878876060965560535e-02,1.299049140644588374e-02,1.689130177819591488e-02,6.925245264653343003e-02,2.133884820715000602e-02,1.643366197955462710e-02,2.240150755358348289e-01,2.081202475504216262e-02,5.652144253383095673e-02,3.378987982127364814e-02,8.557975355928446048e-02,1.127035880354634520e-02,1.004219076670493926e-01,8.502495858576175625e-02,8.077245166059869586e-02,7.749788523480009850e-02,7.543606657126765425e-02,2.476325261410478734e-02,1.335525731989914699e-01,1.792143100043796719e-02,2.681488027865158025e-02,1.251151309545976351e-02,8.471955988700149986e-02,1.525960317729518380e-02,1.704567949379258776e-02,9.920658241776493524e-02,1.819278974893182715e-02,3.220412582541618690e-02,1.395830264055062699e-02,1.262764518363932928e-02,2.213625849089481679e-02,3.790748302229883238e-01,2.104934670289829862e-02,1.921004763904298196e-01,1.447126620029968481e-02,9.144127340996013875e-02,2.695061317669131262e-01,6.088921185399217423e-02,1.672921893509335053e-02,5.648507835097595076e-02,3.304491397054033081e-02,1.806527068512815346e-02,2.037560363331509389e-02,2.879496480503434749e-02,1.797246486321808223e-01,1.064054382936572424e-02,1.843260579270716848e-02,8.289511099511231995e-02,8.507949777835535632e-02,2.479911861099810821e-02,9.739026206508608063e-02,2.122157509411514570e-02,1.788539596729353184e-02,9.629541656139134487e-03,1.576057538731574434e-02,2.144116124112029065e-01,9.284715892780638635e-02,8.027008082491297880e-02,1.399698813131858115e-02,1.789525351820470678e-01,1.860537259460613366e-02,7.418742824651027024e-02,1.449314866572799787e-01,2.108911999998158704e-02,2.033313613718873078e-02,7.669482685282243140e-02,1.263341699834346840e-02,1.904934309768973807e-02,2.240073251236443519e-02,1.918415792304016265e-01,1.468995317787145580e-02,2.257932348095949282e-02,2.075300353726964447e-02,1.856972139033055344e-02,1.685057583349152191e-02,1.188062750506504311e-01,1.007414462109264969e-01,6.598218274237045711e-02,8.441909659967630764e-02,2.006615792691843897e-02,9.006039052784794996e-02,1.004629369451697368e-01
7.095113269521516330e-02,1.861832105893481693e-01,1.493035054214129909e-01,1.786729567465230456e-02,2.016502831855215838e-02,2.479638577879699976e-02,1.174343852960326763e-02,1.160568246756782801e-01,1.209981483882295455e-01,1.680519497312347663e-02,1.468279268729930261e-02,3.326127343665953584e-02,8.478815014903742786e-02,1.528299281003220877e-01,1.496191601229365613e-02,2.193328612289211221e-01,5.958060609538241847e-02,7.227820131422327266e-02,1.083589152001026984e-01,1.581057923940206583e-02,1.801671568513866714e-02,1.285354275999496011e-02,1.226293309865732067e-01,8.417141893683444120e-02,2.030084188122697336e-02,1.498453924271395815e-02,1.744023247675924662e-02,7.490485355082182606e-02,2.413533332775686518e-02,7.060576077782941551e-02,2.731583674545906559e-02,1.351285401870405342e-02,2.116149244182653766e-02,1.511707869449610553e-01,1.122872149653869438e-02,8.799928500818900157e-02,7.567597251044250184e-02,9.585818716473937240e-02,1.885043431789417551e-02,7.109545721785252848e-02,1.566895301543357044e-02,1.813574529509169031e-01,6.985549037036845044e-02,2.373165342697343416e-02,9.716906701874351848e-02,2.397412935408070253e-02,1.787225494999050007e-02,2.210330401157958868e-02,7.257282121823661891e-02,9.881975864663493370e-02,3.596370371834655133e-01,1.890548355746793016e-02,7.841595248659788409e-02,1.413638641791971177e-02,2.753567576094573602e-02,1.687932319143858537e-02,2.743723648512106164e-02,1.403351123152492830e-01,1.685284280374555257e-02,1.040508576283779955e-02,9.363593798393070322e-02,1.863946295010001503e-02,9.209010350436374476e-03,6.510844730763015731e-02,8.947395942960409757e-03,3.887487568383684450e-02,9.309702378839564141e-02,1.598113846025955159e-02,9.670172592519814259e-02,1.828406834108546250e-02,1.071551026622676733e-01,1.482638475093142616e-01,2.446502627449180164e-02,1.349342256785963923e-01,1.835677338405023451e-01,6.174798956339671435e-02,7.143202118821982693e-02,1.400977269368202348e-02,2.696505670283640480e-02,1.538392731293354923e-02,1.621465878220985923e-02,1.587430046095592365e-02,1.341678341954396884e-02,2.444926861468119453e-02,1.666932498183772149e-02,1.116326558154821964e-02,2.837931609799142496e-01,5.433281349952188977e-02,1.034136329565933238e-01,2.430693684040211716e-02,1.029964316198535984e-01,7.775712031246820310e-02,1.179017000412111438e-01,9.056975173941013424e-02,2.302474307037934709e-01,4.653739283354919182e-02,2.279528337726717258e-01,1.680836372093650818e-02,3.137300821494109354e-02,7.567132586496037872e-02
4.885824686625490909e-02,9.072807913119371181e-02,4.977717270007513128e-02,1.171248276599382715e-02,1.272790934310009114e-01,1.252889125761207922e-01,4.630163790820263081e-02,1.471161670897160219e-02,9.695570248554484863e-03,1.219438480425232285e-01,8.226445065433238280e-02,1.456144309815983820e-02,9.530096913238143841e-02,2.190861638655594579e-02,2.656001770469570630e-02,1.813679807682755732e-02,2.505372432318572415e-02,1.935781960133734769e-01,1.256706669380915076e-02,1.587028658793164515e-01,2.174841104378675768e-02,1.357888055286444844e-02,2.917156550433143702e-01,1.205088835004956838e-02,3.350699982652122211e-02,1.776357809598407347e-02,9.686841383703719693e-03,1.574047318022890052e-01,6.326678323626476821e-03,1.073126483694194222e-01,1.360589270249164782e-02,9.267507407448723200e-02,1.089579505423113326e-01,2.139343189537764450e-02,1.978727566670705415e-02,1.089443604446553304e-01,2.536235082998829909e-02,2.481650676523703553e-02,1.649797826074754850e-02,1.051114664700902451e-01,1.708355733369147644e-02,2.709301476000529688e-02,8.223624338598510553e-02,2.397229560847481122e-01,1.035065376705224943e-01,2.095143660405925368e-01,2.158849197149088073e-01,7.873803273335157338e-02,8.977057944929322381e-03,8.837174299945468881e-02,2.362672623213422918e-02,1.149573465899116909e-01,2.256105645708951155e-02,8.584835568114769500e-02,2.233513354184146760e-01,1.321805407981324273e-02,1.800233150463513912e-02,3.108157439593932717e-02,1.158950084496156857e-02,9.259682678045319526e-02,1.264346032468825418e-02,9.577298966260527902e-02,1.138530150255970125e-01,9.231245439257738591e-03,8.060301518604047477e-02,1.394604656782058583e-02,6.100949427404596392e-02,5.755018060853839962e-02,3.089020973674183254e-02,1.280659626731296685e-02,1.143302791828889192e-01,2.279430475978243276e-02,2.276805463715311090e-02,2.488941374604533296e-01,1.361171002280201804e-02,1.006749332959659161e-02,2.433903649846377859e-02,1.060133571638511435e-02,6.962173254454347149e-02,1.323417202778724364e-02,1.001686853213068079e-01,1.529125560625977168e-02,1.054959331976832240e-02,9.437790224818130846e-02,2.014885890975748328e-02,1.128736041473085983e-01,1.516183780085642308e-01,1.445057593924131342e-02,1.424752177593629869e-02,9.924761691980890643e-02,7.024746299731923771e-02,1.351933955305615297e-02,1.573023268568101429e-01,1.051484448831605800e-01,1.332637294184316201e-02,1.278694194744086354e-01,6.119944912174594964e-02,2.903631745691994878e-02,2.096614168290810570e-02,2.932255202757904841e-02
