7.570339576798190738e-04,3.644655919222412714e-04,2.765901517295946610e-04,1.440534293357998742e-04,2.490989335202091655e-04,2.396065954977507836e-04,3.664514218035478245e-04,2.092180400848169506e-04,3.889205931219446351e-04,2.485945306431748395e-04,2.036862391981244028e-04,4.390244883089259448e-04,3.364642408168304214e-04,3.065377388128871805e-04,2.792656507211138239e-04,1.931940062169905392e-04,1.335929541939037451e-04,2.353739061373406286e-04,2.280598632298024377e-04,2.383027447932712967e-04
2.006428112796533277e-04,1.595247889740985094e-04,4.448218075874003571e-04,3.298898943237670999e-04,2.336477341146780853e-04,2.418576744418226470e-04,4.256016951043412803e-04,7.038834763726473662e-04,7.807112362124607376e-04,7.382168078007803492e-04,2.213900430843371162e-04,4.165297434326452070e-04,1.604476207858501107e-04,3.930042742585185310e-04,3.057998021596645293e-04,1.580179257562489643e-04,4.475624779741092752e-04,7.229369732107356105e-04,7.729495132797295802e-04,1.555052006764171707e-04
4.067747425630561750e-04,2.277821134490733731e-04,3.227005585369660100e-04,9.688900462366796616e-04,2.177440368930467715e-04,1.793044560931663029e-04,3.232419275769299696e-04,1.578446275506820487e-04,2.446532688715564790e-04,2.288146903409115057e-04,6.892436220782584538e-04,5.542953694833186199e-04,2.531136584563037644e-04,5.310147647042456811e-04,7.423419338994598129e-04,9.911033716883529618e-04,6.011030896515650018e-04,1.232469774995385283e-03,5.547771616097617103e-04,2.878773095306692387e-04
1.542097749014102780e-03,2.302827488130438542e-04,5.218763156161498624e-04,4.419202747458602829e-04,3.567329763734322038e-04,6.443725326416203068e-04,5.218010489338973127e-04,7.601488246542123083e-04,5.169739867962294720e-04,4.766293662846218891e-04,7.086063323343186728e-04,5.227492766436443858e-04,3.354854585587352584e-04,3.169840915204559539e-04,6.815800577417983116e-04,5.850992145623347537e-04,2.129931286503041941e-04,7.987198311145145930e-04,2.600029428409419930e-04,3.800975008617189376e-04
5.180119985526880980e-04,9.816637285863731143e-04,1.422644939148150992e-03,5.675094701386704027e-04,4.464524336070499651e-03,6.320501672972040795e-04,3.276801265271160482e-04,6.161472791249462087e-03,3.709033956797754342e-03,2.255531495257316133e-04,2.278878822999682967e-03,1.078940956580954208e-01,1.714564140307535747e-02,3.554509069582461288e-04,2.323375304410015018e-04,3.510670977443867405e-04,1.033264609681863472e-03,9.516961993743060233e-02,5.546504761861010321e-04,5.140436917310551917e-04
7.523766386286175663e-04,7.695807368618068356e-02,1.701035369055136845e-02,6.541109482908316619e-02,1.215283415581754284e-03,6.035156060255543464e-02,8.729619431422962553e-03,1.273790736453049924e-03,4.034857478773252039e-04,8.830046154054858529e-04,9.646529429495954988e-02,1.035118013884563787e-01,1.276342249659448078e-02,9.199382940031326783e-02,4.233095115533148131e-04,3.804971311106955826e-04,6.653374191498468869e-04,1.342230919894459029e-03,9.735955590030909461e-04,3.115416921704005845e-03
2.369251394311987502e-01,3.628550164194427720e-04,6.108572904728514158e-04,4.174449928877178406e-04,3.844817623152062876e-04,1.270534078525374600e-03,9.570261885405165680e-04,5.306973267922208970e-02,3.212104758682114225e-04,7.237561573446414653e-02,9.304773623421760953e-04,1.027702556701825609e-03,1.689970755669610494e-03,7.593329340300442130e-04,7.763847784160880696e-04,6.659661558697580050e-04,2.626540293908419970e-04,2.986040190449259038e-04,1.122549951620375186e-01,8.585418341924648533e-02
6.744187790961653217e-02,9.632922374946388967e-04,1.028914785608045085e-01,7.378093704320145239e-03,1.262847746021225452e-02,1.151312557976904736e-03,8.388366290068705999e-04,2.461476817923007321e-01,8.483400604583045401e-04,1.160357830563282511e-01,3.890872761456313014e-04,3.158068803912650879e-01,3.182721591583352883e-01,1.074133122604315899e-01,1.050004741979322642e-01,6.074447553398267712e-04,1.352314395348703235e-01,2.065202421325201647e-03,1.943214857228052761e-01,1.033420092383835476e-01
9.841737547483386805e-02,3.227085486534665426e-01,8.556513234149191321e-03,7.277690258201841011e-02,5.296754485366062665e-02,9.635494117300870409e-02,1.190489228185190457e-01,2.555330520068448408e-01,1.080732552434151977e-01,9.519428884338768148e-04,2.274486564260019550e-01,7.558490257207866291e-03,2.199464915046922542e-01,1.065309342952876562e-03,7.603285435550957922e-04,7.036452786002162776e-04,1.312687502514446169e-03,1.126699743000100923e-01,1.950628069610769455e-01,2.742385565425169980e-01
8.199591773680606557e-04,9.713501335638125012e-02,2.930258231567823279e-01,1.121189702554197115e-01,2.592920833631864787e-03,3.344001905990271178e-04,7.971297808817107144e-02,4.517293328966597854e-01,1.036373009095246933e-01,3.456886940852627044e-02,4.291724395341539361e-04,4.493478103263710000e-01,4.165754132561191869e-01,2.477826155132534514e-01,7.674047835339220568e-04,1.320750144158005937e-03,8.050605270788853407e-02,9.188286478532778356e-02,1.383517501624045021e-01,1.048878591302504909e-01
1.152477560269018902e-01,1.682524080131971717e-03,2.664636362099861988e-01,3.359981275721970473e-01,1.325396733080289879e-01,2.930779002028945923e-01,1.733848922906845447e-01,2.461614550310330940e-01,5.073027927460802555e-01,1.916547567977091859e-01,9.088373512481000283e-02,2.541113556096570303e-01,1.415144156014387922e-01,4.625073903711833800e-01,1.283173628289076829e-01,2.724109977670867155e-01,6.663556475983752891e-01,1.160327067865933315e-01,6.856561050034221116e-01,4.672984954070311114e-02
1.765489284957992011e-01,2.564438824828815244e-01,1.393737640695943691e-01,2.125825054599439212e-01,2.556395763815710875e-01,1.181252267080248469e-01,1.520433070860126301e-01,2.064376343424341176e-01,2.071257874278801814e-01,1.983633150143196133e-01,4.559482624276615104e-01,9.336963776840924434e-02,3.100051409925975165e-01,1.897368822157783630e-01,3.607841707969093870e-01,1.107107894149907679e-01,2.848831718167215143e-01,3.847971960255453516e-01,1.068964286365324395e-01,4.537920459682970864e-01
2.073415018752761685e-01,2.810033361306975008e-01,7.072621468168122094e-01,1.735293260848159158e-01,2.042886903852313141e-01,8.851998460689927684e-02,1.034097901325658070e-01,3.475210806930583707e-01,9.361980270828385020e-02,3.941928223785774454e-01,4.914719350040418488e-01,3.181998853646776926e-01,2.902421232743980783e-01,5.011525930485728475e-01,1.208493615589646408e-01,1.704973625827481132e-01,4.073744518253796798e-01,3.244690398344888260e-01,5.392149779159065570e-01,2.777058890915452549e-01
1.109869824265190541e-01,1.221518489157120912e+00,5.236079447257991903e-01,1.927717282839880308e-01,3.302169863722531074e-01,4.044130683344120958e-01,7.622065796950194816e-01,1.217070312580980501e-01,6.025591945710806474e-01,3.309199984779579440e-01,3.607421424410289235e-01,3.285320894110421164e-01,2.101183494111922567e-01,1.967711694314661086e-01,4.131484434750222201e-01,4.699329560197573197e-01,9.946799651669411269e-01,3.207313425662408624e-01,4.513222944919551005e-01,5.730815946173495323e-01
3.173974554133832671e-01,3.613190388708674705e-01,4.612123640754750009e-01,2.103472977262015389e-02,5.309031430889125103e-01,1.007790133314142716e-01,6.105147728537715368e-01,7.079509130499547220e-01,4.526782881854094498e-01,4.045624194554209851e-01,5.631002962909792409e-01,4.295069390170901391e-01,2.751144314920519474e-01,4.727635984627835408e-01,1.126996212500065431e+00,1.049994227729664553e+00,1.564087418260015350e-01,5.450546834390009865e-01,4.145153233949701033e-01,4.452742824049232273e-01
