7.706666727173076131e-03,7.706677850875667118e-03,7.706681738996863651e-03,7.706683867961916512e-03,7.706671267573904013e-03,7.706675359556567316e-03,7.706661032908398296e-03,7.706661326090098567e-03,7.706698784248462719e-03,7.706669252868367063e-03,7.706705911577933256e-03,7.706696623548899006e-03,7.706672814837150359e-03,7.706676762983305853e-03,7.706680850624216504e-03,7.706666240001796252e-03,7.706680049504646517e-03,7.706695865134290113e-03,7.706676875759199512e-03,7.706702687093031946e-03
8.813365741804529349e-03,9.019363287862451617e-03,8.545005459532123773e-03,8.346795476299215949e-03,7.906386958763856124e-03,8.921184129148652248e-03,8.398044492855586546e-03,8.901135754235591641e-03,8.228561464873144007e-03,8.490833236071930815e-03,8.109852876063626884e-03,8.406256442337639578e-03,8.555221983886847001e-03,9.793983599058793052e-03,7.818072279722493995e-03,8.922731553273876084e-03,8.420381874694224389e-03,1.036442148386465187e-02,7.930172351348827725e-03,8.013142771063816103e-03
1.168943453903980266e-02,1.089902343269108335e-02,1.162195616533152377e-02,1.069831244706940035e-02,1.461290777995101660e-02,9.516374622049246501e-03,1.015563119106608139e-02,1.056211855261851226e-02,1.142481937522604220e-02,9.878351131618872544e-03,1.522188781522017600e-02,1.046813667249921545e-02,1.053409721834159402e-02,1.170526644812616875e-02,1.666196023555450295e-02,1.483269089203041041e-02,1.088876766804499144e-02,1.851281683771759806e-02,1.073412154676340984e-02,1.060236563098583551e-02
1.138289394260322100e-02,1.495952981724566963e-02,1.311728038591668775e-02,1.495490369715559396e-02,1.291978638245301972e-02,2.264961928368947747e-02,1.218348859817214996e-02,1.592994119149705040e-02,2.089317978527693853e-02,1.158376965987635739e-02,3.302360390471399676e-02,1.304920774973070650e-02,2.203373705930342444e-02,1.063485184842142932e-02,1.359629818649592432e-02,1.377776481866792996e-02,2.771830098010231655e-02,1.515361742304402980e-02,1.719843696871014779e-02,1.586830194690157236e-02
5.012097584888541152e-02,2.653385810204893919e-02,4.637290791142272689e-02,1.400328027057355824e-02,1.528186872286631248e-02,1.575006690851747312e-02,1.774057360989414120e-02,2.576965364976389547e-02,1.701695461122826672e-02,3.855619402602702972e-02,1.890200359938908059e-02,1.213294842204747093e-01,1.733431470938150837e-02,3.791637633275619923e-02,1.960862345558987349e-02,1.913403686670115192e-02,1.603663530527085074e-02,3.018457372742134812e-02,2.133374783287649359e-02,2.089479186007311626e-02
7.022314351874409111e-02,3.145281037832436261e-02,2.247181601506354626e-02,1.560751655448782728e-02,1.922715900044356593e-02,2.520954411480778590e-01,2.523238679670903456e-02,6.884713050050801642e-02,2.179482067544659396e-02,6.426443524469940827e-02,2.899597370649127301e-02,1.700571607841889696e-02,7.723166842218316674e-02,1.764565187918541722e-02,2.376547119444517506e-02,2.337733079660045746e-02,1.264181038430136905e-01,5.911830747359562988e-02,1.359584703980649782e-02,4.815153251986510619e-02
4.028597159457454613e-02,2.059456506041271520e-02,1.605809394999257733e-01,1.333194502684574845e-01,3.635518297147646155e-02,2.484347627917031162e-02,3.749634533367632305e-02,9.672349987105614832e-02,1.900397779104675763e-02,3.991267418338746015e-02,2.659850536977308166e-02,5.230813741696942187e-02,7.504776740964724802e-02,1.830303419483743713e-02,7.265933941683964947e-02,2.303884380135473586e-02,1.620571945068757791e-01,4.710654922666053512e-02,5.475652728461391505e-02,6.057639687457215538e-02
9.387397500435547271e-02,2.925181663675981494e-02,1.021127240957205584e-01,8.523949594077726011e-02,2.017801798000499747e-01,4.018672237513237766e-02,1.219005677751468786e-01,7.693770497443665202e-02,8.066838106094124938e-02,2.914855937668559341e-02,4.920426288260962289e-02,1.374936626152441776e-01,3.187040687776961090e-02,3.053931057488985801e-02,2.862843297563547745e-02,7.709946922673061032e-02,2.757476781703642119e-02,1.315244072657191787e-01,2.424480807137581462e-02,4.669518851029467316e-02
6.882238358171215153e-02,3.032704136680461349e-02,8.056126090159312914e-02,6.927227879697413215e-02,1.070861976864186382e-01,5.228132019988869506e-02,1.330619250738100945e-01,2.273135095664827882e-02,8.434618379963342016e-02,1.176316420491987369e-01,1.450334278721252257e-01,2.879023801120230569e-02,3.357436755376635301e-02,3.219336677411045039e-02,1.601370007291427061e-02,1.935853745628514019e-02,3.429184823360006407e-01,4.426152640262029370e-02,2.134083500274446682e-02,1.651781192932756936e-01
4.639113786068604223e-02,4.280695408400340962e-02,1.848033994381614309e-01,7.732207008632407952e-02,7.750846758487522914e-02,2.700954387323545869e-01,4.288164566678973749e-02,2.883901652626297968e-02,1.216678644623660627e-01,2.515261227221822216e-01,7.132768546013228128e-02,1.993134931964466242e-02,3.565196102343803214e-02,2.314623475499055782e-02,7.244135542690977037e-02,5.102965670575788232e-02,1.566502660736769637e-01,3.077863453274371636e-02,2.230197576618218533e-02,1.043257896362498188e-01
