1907.3014 426.00000000   0.22334588   0.20937048 
1907.3041 333.00000000   0.22311588   0.20912709 
1907.3068 324.00000000   0.22288323   0.20888211 
1907.3096 213.00000000   0.22263916   0.20862640 
1907.3123 233.00000000   0.22240111   0.20837822 
1907.3151 181.00000000   0.22215145   0.20811922 
1907.3178 177.00000000   0.22190802   0.20786790 
1907.3205 219.00000000   0.22166195   0.20761506 
1907.3233 185.00000000   0.22140399   0.20735125 
1907.3260 206.00000000   0.22115257   0.20709534 
1907.3288   0.00000000   0.22088907   0.20682838 
1907.3315   0.00000000   0.22063231   0.20656946 
1907.3342   4.00000000   0.22037293   0.20630907 
1907.3370   0.00000000   0.22010120   0.20603751 
1907.3397   0.00000000   0.21983651   0.20577418 
1907.3425  20.00000000   0.21955927   0.20549959 
1907.3452  86.00000000   0.21928929   0.20523338 
1907.3479 157.00000000   0.21901671   0.20496577 
1907.3507 340.00000000   0.21873130   0.20468678 
1907.3534 424.00000000   0.21845345   0.20441635 
1907.3562 546.00000000   0.21816259   0.20413448 
1907.3589 575.00000000   0.21787949   0.20386129 
1907.3616 587.00000000   0.21759381   0.20358678 
1907.3644 435.00000000   0.21729484   0.20330069 
1907.3671 515.00000000   0.21700394   0.20302349 
1907.3699 153.00000000   0.21669956   0.20273466 
1907.3726 149.00000000   0.21640344   0.20245483 
1907.3753 111.00000000   0.21610478   0.20217373 
1907.3781  81.00000000   0.21579236   0.20188088 
1907.3808 133.00000000   0.21548850   0.20159723 
1907.3836 102.00000000   0.21517071   0.20130176 
1907.3863  82.00000000   0.21486169   0.20101561 
1907.3890  31.00000000   0.21455014   0.20072824 
1907.3918  25.00000000   0.21422437   0.20042897 
1907.3945  73.00000000   0.21390767   0.20013918 
1907.3973  82.00000000   0.21357658   0.19983742 
1907.4000  45.00000000   0.21325476   0.19954526 
1907.4027  27.00000000   0.21293042   0.19925195 
1907.4055  33.00000000   0.21259143   0.19894658 
1907.4082  23.00000000   0.21226199   0.19865098 
1907.4110   0.00000000   0.21191771   0.19834325 
1907.4137   0.00000000   0.21158318   0.19804540 
1907.4164  29.00000000   0.21124617   0.19774647 
1907.4192  71.00000000   0.21089405   0.19743534 
1907.4219  28.00000000   0.21055197   0.19713424 
1907.4247  10.00000000   0.21019462   0.19682089 
1907.4274   0.00000000   0.20984750   0.19651768 
1907.4301   0.00000000   0.20949791   0.19621344 
1907.4329   0.00000000   0.20913278   0.19589688 
1907.4356   0.00000000   0.20877817   0.19559061 
1907.4384  99.00000000   0.20840784   0.19527196 
1907.4411 133.00000000   0.20804824   0.19496370 
1907.4438 130.00000000   0.20768618   0.19465449 
1907.4466 129.00000000   0.20730814   0.19433282 
1907.4493  80.00000000   0.20694111   0.19402170 
1907.4521 251.00000000   0.20655792   0.19369808 
1907.4548 102.00000000   0.20618593   0.19338510 
1907.4575  63.00000000   0.20581152   0.19307123 
1907.4603 108.00000000   0.20542068   0.19274479 
1907.4630  44.00000000   0.20504133   0.19242914 
1907.4658  24.00000000   0.20464538   0.19210089 
1907.4685   0.00000000   0.20426112   0.19178350 
1907.4712   0.00000000   0.20387445   0.19146529 
1907.4740   0.00000000   0.20347092   0.19113442 
1907.4767   0.00000000   0.20307936   0.19081456 
1907.4795  39.00000000   0.20267076   0.19048200 
1907.4822  49.00000000   0.20227433   0.19016054 
1907.4849  24.00000000   0.20187551   0.18983830 
1907.4877  33.00000000   0.20145940   0.18950333 
1907.4904  54.00000000   0.20105573   0.18917957 
1907.4932  43.00000000   0.20063460   0.18884305 
